# [Jun 17, 2019] Downloaded from https://www.genome.jp/kegg-bin/show_organism?category=Prokaryotes
# 
org_id	org_code	org_name
T03897	bfb	Bacteroides fragilis BOB25
T00546	bvu	Bacteroides vulgatus
T01393	bhl	Bacteroides helcogenes
T01433	bsa	Bacteroides salanitronis
T02579	bxy	Bacteroides xylanisolvens
T03262	bdo	Bacteroides dorei HS1_L_1_B_010
T03263	bdh	Bacteroides dorei HS1_L_3_B_079
T04113	boa	Bacteroides ovatus
T04116	bcel	Bacteroides cellulosilyticus
T05064	bcac	Bacteroides caccae
T05202	bcae	Bacteroides caecimuris
T05371	bzg	Bacteroides zoogleoformans
T05405	bhf	Bacteroides heparinolyticus
T02861	bacc	Bacteroidales bacterium CF
T00145	pgi	Porphyromonas gingivalis W83
T00714	pgn	Porphyromonas gingivalis ATCC 33277
T01516	pgt	Porphyromonas gingivalis TDC60
T01485	pah	Porphyromonas asaccharolytica
T05510	pcre	Porphyromonas crevioricanis
T03818	pbt	Fermentimonas caenicola
T04553	pmuc	Petrimonas mucosa
T05132	pet	Petrimonas sp. IBARAKI
T01362	ppn	Paludibacter propionicigenes
T00549	pdi	Parabacteroides distasonis
T05011	parc	Parabacteroides sp. CT06
T01682	tfo	Tannerella forsythia
T04474	toh	Tannerella sp. oral taxon HOT-286
T04438	pary	Muribaculum intestinale
T05963	dun	Duncaniella sp. B8
T02986	bvs	Barnesiella viscericola
T04672	psac	Proteiniphilum saccharofermentans
T01428	osp	Odoribacter splanchnicus
T05785	buy	Butyricimonas sp. H184
T00792	aps	Candidatus Azobacteroides pseudotrichonymphae (Coptotermes formosanus)
T01212	pru	Prevotella ruminicola
T01286	pmz	Prevotella melaninogenica
T01459	pdn	Prevotella denticola
T02058	pit	Prevotella intermedia
T02403	pdt	Prevotella dentalis
T02809	pro	Prevotella sp. oral taxon 299
T04032	pfus	Prevotella fusca
T04173	peo	Prevotella enoeca
T05287	pje	Prevotella jejuni
T02133	afd	Alistipes finegoldii
T02578	ash	Alistipes shahii
T03205	rbc	Mucinivorans hirudinis
T03072	dori	Draconibacterium orientale
T04172	blq	Salinivirga cyanobacteriivorans
T04906	asx	Alkalitalea saponilacus
T05376	mbas	Marinifilaceae bacterium SPP2
T00312	sru	Salinibacter ruber DSM 13855
T01209	srm	Salinibacter ruber M8
T01119	rmr	Rhodothermus marinus DSM 4252
T01606	rmg	Rhodothermus marinus SG0.5JP17-172
T04780	rbar	Rhodothermaceae bacterium RA
T00959	cpi	Chitinophaga pinensis
T05360	cbae	Chitinophaga caeni
T01679	nko	Niastella koreensis
T03682	nso	Niabella soli
T04418	nia	Niabella ginsenosidivorans
T04392	fla	Flavisolibacter tropicus
T04406	arb	Arachidicoccus sp. BS20
T05648	ark	Arachidicoccus sp. KIS59-12
T05172	fln	Filimonas lacunae
T05640	pseg	Pseudoflavitalea sp. 5GH32-13
T01491	hhy	Haliscomenobacter hydrossis
T01764	sgn	Saprospira grandis
T00978	phe	Pedobacter heparinus
T04140	pep	Pedobacter sp. PACM 27299
T04341	pcm	Pedobacter cryoconitis
T04469	psty	Pedobacter steynii
T05145	pgs	Pedobacter ginsengisoli
T01430	psn	Pseudopedobacter saltans
T01450	shg	Sphingobacterium sp. 21
T03258	sht	Sphingobacterium sp. ML3W
T04670	sphn	Sphingobacterium sp. B29
T05395	smiz	Sphingobacterium mizutaii
T05967	spsc	Sphingobacterium psychroaquaticum
T02084	scn	Solitalea canadensis
T04335	mup	Mucilaginibacter sp. PAMC 26640
T05010	muc	Mucilaginibacter sp. BJC16-A31
T05131	mgot	Mucilaginibacter gotjawali
T05668	muh	Mucilaginibacter sp. HYN0043
T05546	sbx	Sphingobacteriaceae bacterium GW460-11-11-14-LB5
T01592	cmr	Cyclobacterium marinum
T03993	camu	Cyclobacterium amurskyense
T02134	bbd	Belliella baltica
T02388	evi	Echinicola vietnamensis
T05506	est	Echinicola strongylocentroti
T04334	alm	Algoriphagus sp. M8-2
T00385	chu	Cytophaga hutchinsonii
T00970	dfe	Dyadobacter fermentans
T01156	sli	Spirosoma linguale
T03819	srd	Spirosoma radiotolerans
T04702	smon	Spirosoma montaniterrae
T05236	spir	Spirosoma pollinicola
T01350	lby	Leadbetterella byssophila
T01553	rsi	Runella slithyformis
T05537	run	Runella sp. HYN0085
T05690	rup	Runella sp. SP2
T02272	eol	Emticicia oligotrophica
T02429	fae	Fibrella aestuarina
T04805	fib	Fibrella sp. ES10-3-2-2
T05454	psez	Pseudarcicella sp. HME7025
T05496	als	Arcticibacterium luteifluviistationis
T02149	fli	Bernardetia litoralis
T03055	hsw	Hymenobacter swuensis
T03213	hym	Hymenobacter sp. APR13
T03500	hyd	Hymenobacter sp. DG25B
T04064	hye	Hymenobacter sp. DG25A
T04242	hyg	Hymenobacter sedentarius
T04376	hyp	Hymenobacter sp. PAMC 26554
T04961	hyz	Hymenobacter sp. PAMC 26628
T05498	hnv	Hymenobacter nivis
T05656	hyh	Hymenobacter sp. sh-6
T03841	pko	Pontibacter korlensis
T05632	pact	Pontibacter actiniarum
T03996	ruf	Rufibacter sp. DG31D
T04099	rti	Rufibacter tibetensis
T04326	rud	Rufibacter sp. DG15C
T01365	mtt	Marivirga tractuosa
T04442	flm	Flammeovirga sp. MY04
T05771	fll	Flammeovirga sp. L12M1
T05953	fpf	Fabibacter pacificus
T04058	fbt	Flammeovirgaceae bacterium 311
T00730	aas	Candidatus Amoebophilus asiaticus
T02243	che	Cardinium endosymbiont cEper1 (Encarsia pergandiella)
T05597	cec	Cardinium endosymbiont of Sogatella furcifera
T05479	cher	Candidatus Cardinium hertigii
T05641	chk	Chryseolinea sp. KIS68-18
T00448	gfo	Gramella forsetii
T04586	grl	Gramella salexigens
T04640	gfl	Gramella flava
T05367	grs	Gramella sp. SH35
T00508	fjo	Flavobacterium johnsoniae UW101
T04718	fjg	Flavobacterium anhuiense
T00548	fps	Flavobacterium psychrophilum JIP02/86
T03254	fpc	Flavobacterium psychrophilum CSF259-93
T03281	fpy	Flavobacterium psychrophilum FPG101
T03296	fpo	Flavobacterium psychrophilum FPG3
T03412	fpq	Flavobacterium psychrophilum 950106-1/1
T03659	fpv	Flavobacterium psychrophilum V3-5
T03660	fpw	Flavobacterium psychrophilum V4-24
T03661	fpk	Flavobacterium psychrophilum v4-33
T04556	fpsz	Flavobacterium psychrophilum Z2
T01625	fbr	Flavobacterium branchiophilum
T01653	fco	Flavobacterium columnare
T01781	fin	Flavobacterium indicum
T04609	fgl	Flavobacterium gilvum
T05006	fcm	Flavobacterium commune
T05515	ffa	Flavobacterium faecale
T05621	fat	Flavobacterium arcticum
T05683	fki	Flavobacterium kingsejongi
T00961	coc	Capnocytophaga ochracea
T01582	ccm	Capnocytophaga canimorsus
T04076	col	Capnocytophaga sp. oral taxon 323
T04287	chg	Capnocytophaga haemolytica
T04940	capn	Capnocytophaga sp. ChDC OS43
T05260	cgh	Capnocytophaga gingivalis
T05313	clk	Capnocytophaga leadbetteri
T05393	cspu	Capnocytophaga sputigena
T05499	ccyn	Capnocytophaga cynodegmi
T05519	caph	Capnocytophaga sp. H4358
T05529	csto	Capnocytophaga stomatis
T05889	capq	Capnocytophaga sp. H2931
T00992	rbi	Robiginitalea biformata
T01216	zpr	Zunongwangia profunda
T01256	cat	Croceibacter atlanticus
T01363	ran	Riemerella anatipestifer ATCC 11845 = DSM 15868
T02107	rai	Riemerella anatipestifer ATCC 11845 = DSM 15868
T02007	rar	Riemerella anatipestifer RA-GD
T02331	rag	Riemerella anatipestifer RA-CH-1
T02438	rae	Riemerella anatipestifer RA-CH-2
T03250	rat	Riemerella anatipestifer CH3
T01306	fbc	Maribacter sp. HTCC2170
T04570	marm	Maribacter sp. 1_2014MBL_MicDiv
T04597	mart	Maribacter sp. T28
T05023	marb	Maribacter cobaltidurans
T05877	mare	Maribacter sp. MJ134
T01404	cao	Cellulophaga algicola
T01434	cly	Cellulophaga lytica DSM 7489
T03279	clh	Cellulophaga lytica HI1
T03562	cbal	Cellulophaga baltica NN016038
T03565	cbat	Cellulophaga baltica 18
T01441	wvi	Weeksella virosa
T01484	kdi	Dokdonia sp. 4H-3-7-5
T03275	dok	Dokdonia sp. MED134
T04309	ddo	Dokdonia donghaensis
T05432	dod	Dokdonia sp. Dokd-P16
T01533	lan	Lacinutrix sp. 5H-3-7-4
T04680	lvn	Lacinutrix venerupis
T05225	laci	Lacinutrix sp. Bg11-31
T01586	zga	Zobellia galactanivorans
T01598	mrs	Muricauda ruestringensis
T03884	mlt	Muricauda lutaonensis
T02132	asl	Aequorivita sublithincola
T05794	aev	Aequorivita sp. H23M31
T02145	orh	Ornithobacterium rhinotracheale DSM 15997
T03303	ori	Ornithobacterium rhinotracheale ORT-UMN 88
T02275	ptq	Psychroflexus torquis
T02441	ndo	Nonlabens dokdonensis
T04144	nom	Nonlabens sp. MIC269
T04875	nsd	Nonlabens sediminis
T05253	nob	Nonlabens sp. MB-3u-79
T05856	noj	Nonlabens sp. MJ115
T02533	pom	Polaribacter sp. MED152
T04504	pob	Polaribacter vadi
T04692	prn	Polaribacter reichenbachii
T04746	pola	Polaribacter sp. BM10
T05264	poa	Polaribacter sp. ALD11
T03235	eao	Elizabethkingia anophelis NUHP1
T03946	emn	Elizabethkingia anophelis FMS-007
T04743	een	Elizabethkingia anophelis JM-87
T03757	elb	Elizabethkingia miricola
T04744	emg	Elizabethkingia meningoseptica
T05036	ego	Elizabethkingia ursingii
T05037	egm	Elizabethkingia bruuniana
T03521	myr	Myroides sp. A21
T03631	mpw	Myroides profundi
T04190	mod	Myroides odoratimimus
T04543	myz	Myroides sp. ZB35
T03602	chz	Chryseobacterium sp. StRB126
T03954	cgn	Chryseobacterium gallinarum
T04193	cih	Chryseobacterium sp. IHB B 17019
T04575	chh	Chryseobacterium sp. IHB B 10212
T04932	cio	Chryseobacterium indologenes
T04952	chry	Chryseobacterium sp. T16E-39
T05071	cpip	Chryseobacterium piperi
T05512	ctak	Chryseobacterium taklimakanense
T05679	chrs	Chryseobacterium sp. 3008163
T05704	chrz	Chryseobacterium sp. 6424
T05746	carh	Chryseobacterium arthrosphaerae
T05920	csha	Chryseobacterium shandongense
T03603	win	Winogradskyella sp. PG-2
T04714	wij	Winogradskyella sp. J14-2
T03699	sze	Siansivirga zeaxanthinifaciens
T04100	ahz	Algibacter alginicilyticus
T04145	syi	Sediminicola sp. YIK13
T04208	tdi	Tenacibaculum dicentrarchi
T04588	ten	Tenacibaculum sp. LPB0136
T05041	tje	Tenacibaculum jejuense
T05240	tmar	Tenacibaculum maritimum
T04235	lut	Lutibacter profundi
T04497	lul	Lutibacter sp. LPB0138
T04444	wfu	Wenyingzhuangia fucanilytica
T04465	for	Formosa sp. Hel1_33_131
T04482	foh	Formosa sp. Hel3_A1_48
T04614	salt	Salegentibacter sp. T436
T04683	seon	Seonamhaeicola sp. S2-3
T04973	aalg	Arenibacter algicola
T05214	oll	Olleya sp. Bg11-27
T05582	oaq	Olleya aquimaris
T05284	fek	Flavivirga eckloniae
T05295	taj	Tamlana sp. UJ94
T05335	aue	Aureitalea sp. RR4-38
T05505	spon	Flagellimonas sp. HME9304
T05562	kos	Kordia sp. SMS9
T05592	marf	Mariniflexile sp. TRM1-10
T05615	aqb	Aquimarina sp. BL5
T05625	aqa	Aquimarina sp. AD1
T05712	aqd	Aquimarina sp. AD10
T05677	emar	Euzebyella marina
T05730	cnr	Cloacibacterium normanense
T05825	mur	Muriicola sp. MMS17-SY002
T05945	psyn	Psychroserpens sp. NJDZ02
T00953	fba	Flavobacteriaceae bacterium 3519-10
T04720	fbu	Flavobacteriaceae bacterium UJ101
T00630	smg	Candidatus Sulcia muelleri GWSS
T00958	sms	Candidatus Sulcia muelleri SMDSEM
T01203	smh	Candidatus Sulcia muelleri DMIN
T01303	sum	Candidatus Sulcia muelleri CARI
T02783	smv	Candidatus Sulcia muelleri Sulcia-ALF
T03352	smub	Candidatus Sulcia muelleri BGSS
T03536	smum	Candidatus Sulcia muelleri ML
T03664	smue	Candidatus Sulcia muelleri TETUND
T03672	smup	Candidatus Sulcia muelleri PSPU
T00995	bbl	Blattabacterium sp. (Blattella germanica) Bge
T00996	bpi	Blattabacterium sp. BPLAN (Periplaneta americana)
T01642	bmm	Blattabacterium sp. (Mastotermes darwiniensis)
T01660	bcp	Blattabacterium Cpu (Cryptocercus punctulatus)
T02109	bbg	Blattabacterium sp. (Blaberus giganteus)
T02446	bbq	Blattabacterium sp. (Blatta orientalis)
T02525	blp	Blattabacterium cuenoti
T02863	blu	Blattabacterium sp. (Nauphoeta cinerea)
T05708	blck	Blattabacterium sp. (Cryptocercus kyebangensis)
T01455	fte	Fluviicola taffensis
T05019	flu	Candidatus Fluviicola riflensis
T01677	oho	Owenweeksia hongkongensis
T05228	ise	Ichthyobacterium seriolicida
T03207	elv	Candidatus Walczuchella monophlebidarum
T02439	udi	Candidatus Uzinura diaspidicola
T04336	bbau	Bacteroidetes bacterium
T00088	cte	Chlorobaculum tepidum
T00725	cpc	Chlorobaculum parvum
T04492	clz	Chlorobaculum limnaeum
T00290	cch	Chlorobium chlorochromatii
T00439	cph	Chlorobium phaeobacteroides DSM 266
T00709	cpb	Chlorobium phaeobacteroides BS1
T00766	cli	Chlorobium limicola
T00499	pvi	Chlorobium phaeovibrioides
T00291	plt	Chlorobium luteolum
T00731	pph	Pelodictyon phaeoclathratiforme
T00732	paa	Prosthecochloris aestuarii
T04424	proc	Prosthecochloris sp. CIB 2401
T04847	prs	Prosthecochloris sp. HL-130-GSB
T04996	pros	Prosthecochloris sp. GSB1
T00726	cts	Chloroherpeton thalassium
T01943	ial	Ignavibacterium album
T02176	mro	Melioribacter roseus
T05709	cprv	Candidatus Cyclonatronum proteinivorum
T04769	caci	Candidatus Cloacimonas acidaminovorans
T00013	aae	Aquifex aeolicus
T00745	hya	Hydrogenobaculum sp. Y04AAS1
T02482	hho	Hydrogenobaculum sp. HO
T02516	hys	Hydrogenobaculum sp. SN
T01167	hth	Hydrogenobacter thermophilus
T02106	hte	Hydrogenobacter thermophilus
T01179	tal	Thermocrinis albus
T03001	trd	Thermocrinis ruber
T00715	sul	Sulfurihydrogenibium sp. YO3AOP1
T00876	saf	Sulfurihydrogenibium azorense
T00870	pmx	Persephonella marina
T04192	ttk	Thermosulfidibacter takaii
T01391	tam	Thermovibrio ammonificans
T01427	dte	Desulfurobacterium thermolithotrophum
T00022	tma	Thermotoga maritima MSB8
T02663	tmm	Thermotoga maritima MSB8
T02976	tmi	Thermotoga maritima MSB8
T03902	tmw	Thermotoga maritima MSB8
T03900	tmq	Thermotoga maritima Tma100
T03901	tmx	Thermotoga maritima Tma200
T00525	tpt	Thermotoga petrophila
T00706	trq	Thermotoga sp. RQ2
T00847	tna	Thermotoga neapolitana
T01139	tnp	Thermotoga naphthophila
T03494	thq	Thermotoga sp. 2812B
T03495	thz	Thermotoga sp. Cell2
T03669	thr	Thermotoga sp. RQ7
T00618	tle	Pseudothermotoga lettingae
T01554	tta	Pseudothermotoga thermarum
T04277	phy	Pseudothermotoga hypogea
T00550	tme	Thermosipho melanesiensis
T00797	taf	Thermosipho africanus
T04625	thp	Thermosipho sp. 1063
T04909	ther	Thermosipho sp. 1070
T00579	fno	Fervidobacterium nodosum
T01808	fpe	Fervidobacterium pennivorans
T04215	fia	Fervidobacterium islandicum
T00621	pmo	Petrotoga mobilis
T01665	mpz	Marinitoga piezophila
T04633	marn	Marinitoga sp. 1137
T03867	dtn	Defluviitoga tunisiensis
T00914	kol	Kosmotoga olearia
T03949	kpf	Kosmotoga pacifica
T02123	mpg	Mesotoga prima
T05565	minf	Mesotoga infera
T01804	cex	Caldisericum exile
T01383	din	Desulfurispirillum indicum
T01188	ddf	Deferribacter desulfuricans
T01189	dap	Denitrovibrio acetiphilus
T01364	cni	Calditerrivibrio nitroreducens
T01539	fsi	Flexistipes sinusarabici
T05803	gtl	Geovibrio thiophilus
T04549	caby	Caldithrix abyssi
T00774	dth	Dictyoglomus thermophilum
T00800	dtu	Dictyoglomus turgidum
T00775	tye	Thermodesulfovibrio yellowstonii
T01281	nde	Nitrospira defluvii
T04041	nmv	Nitrospira moscoviensis
T04169	nio	Candidatus Nitrospira inopinata
T05001	nja	Nitrospira japonica
T01809	lfc	Leptospirillum ferrooxidans
T02319	lfi	Leptospirillum ferriphilum ML-04
T03197	lfp	Leptospirillum ferriphilum YSK
T04007	leg	Leptospirillum sp. Group II
T01546	tid	Thermodesulfatator indicus
T01547	top	Thermodesulfobacterium geofontis
T03212	tcm	Thermodesulfobacterium commune
T04224	cthi	Caldimicrobium thiodismutans
T02673	saal	Candidatus Saccharimonas aalborgensis
T02942	sbe	Candidatus Saccharibacteria bacterium RAAC3_TM7_1
T04605	sbag	Candidatus Saccharibacteria bacterium GW2011_GWC2_44_17
T03502	sox	Candidatus Saccharibacteria oral
T04147	prf	Candidatus Peribacter riflensis
T05525	bana	Candidatus Bipolaricaulis anaerobius
T05809	bih	Candidatus Bipolaricaulis sp. Ch78
T05804	vai	Vampirococcus sp. LiM
T02155	mox	Candidatus Methylomirabilis oxyfera
T02948	dpb	Candidatus Babela massiliensis
T04457	tmg	Candidate division TM6 bacterium GW2011_GWF2_28_16
T02946	srb	Candidate division SR1 bacterium RAAC1_SR1_1
T04487	srg	Candidate division SR1 bacterium Aalborg_AAW-1
T02947	wwe	Candidate division WWE3 bacterium RAAC2_WWE3_1
T03988	bgw	Candidate division Kazan bacterium GW2011_GWA1_50_15
T03992	bbgw	Berkelbacteria bacterium GW2011_GWE1_39_12
T04022	mib	Candidatus Beckwithbacteria bacterium GW2011_GWC1_49_16
T04464	wba	Candidatus Woesebacteria bacterium GW2011_GWF1_31_35
T04023	pwo	Candidatus Wolfebacteria bacterium GW2011_GWB1_47_1
T04488	cgw	Candidatus Campbellbacteria bacterium GW2011_OD1_34_28
T04673	baab	Bacterium AB1
T00003	mja	Methanocaldococcus jannaschii
T00976	mfe	Methanocaldococcus fervens
T01105	mvu	Methanocaldococcus vulcanius
T01175	mfs	Methanocaldococcus sp. FS406-22
T01234	mif	Methanocaldococcus infernus
T03253	mjh	Methanocaldococcus bathoardescens
T01510	mig	Methanotorris igneus
T00164	mmp	Methanococcus maripaludis S2
T00491	mmq	Methanococcus maripaludis C5
T00615	mmx	Methanococcus maripaludis C6
T00553	mmz	Methanococcus maripaludis C7
T01584	mmd	Methanococcus maripaludis X1
T00552	mae	Methanococcus aeolicus
T00554	mvn	Methanococcus vannielii
T01251	mvo	Methanococcus voltae
T01534	mok	Methanothermococcus okinawensis
T00009	mth	Methanothermobacter thermautotrophicus
T01297	mmg	Methanothermobacter marburgensis
T04009	metc	Methanothermobacter sp. CaT2
T04587	mwo	Methanothermobacter wolfeii
T05328	mete	Methanothermobacter sp. EMTCatA1
T05694	metz	Methanothermobacter sp. MT-2
T00313	mst	Methanosphaera stadtmanae
T05504	metb	Methanosphaera sp. BMS
T00539	msi	Methanobrevibacter smithii
T01166	mru	Methanobrevibacter ruminantium
T02687	meb	Methanobrevibacter sp. AbM4
T04203	mmil	Methanobrevibacter millerae
T04279	meye	Methanobrevibacter sp. YE315
T04385	mol	Methanobrevibacter olleyae
T01437	mel	Methanobacterium lacus
T01509	mew	Methanobacterium paludis
T02957	meth	Methanobacterium sp. MB1
T03396	mfc	Methanobacterium formicicum BRM9
T03743	mfi	Methanobacterium formicicum DSM1535
T04503	mcub	Methanobacterium congolense
T05275	msub	Methanobacterium subterraneum
T05317	metn	Methanobacterium sp. MZ-A1
T05692	mett	Methanobacterium sp. BRmetb2
T05745	meto	Methanobacterium sp. BAmetb5
T01351	mfv	Methanothermus fervidus
T00078	mka	Methanopyrus kandleri
T00011	afu	Archaeoglobus fulgidus DSM 4304
T03231	afg	Archaeoglobus fulgidus DSM 8774
T01152	apo	Archaeoglobus profundus
T01451	ave	Archaeoglobus veneficus
T02642	ast	Archaeoglobus sulfaticallidus
T01172	fpl	Ferroglobus placidus
T03507	gac	Geoglobus acetivorans
T03939	gah	Geoglobus ahangari
T00037	tac	Thermoplasma acidophilum
T00042	tvo	Thermoplasma volcanium
T00177	pto	Picrophilus torridus
T02713	fac	Ferroplasma acidarmanus
T04783	fai	Ferroplasma acidiphilum
T04682	cdiv	Cuniculiplasma divulgatum
T02532	tar	Thermoplasmatales archaeon BRNA1
T02624	max	Candidatus Methanomethylophilus alvus
T02692	mer	Candidatus Methanomassiliicoccus intestinalis Issoire-Mx1
T03540	mear	Candidatus Methanoplasma termitum
T04272	marc	Methanogenic archaeon ISO4-H5
T01180	abi	Aciduliprofundum boonei
T02396	acf	Aciduliprofundum sp. MAR08-339
T00014	pho	Pyrococcus horikoshii
T00024	pab	Pyrococcus abyssi
T00075	pfu	Pyrococcus furiosus DSM 3638
T02183	pfi	Pyrococcus furiosus COM1
T01487	pyn	Pyrococcus sp. NA2
T01543	pya	Pyrococcus yayanosii
T02124	pys	Pyrococcus sp. ST04
T04365	pyc	Pyrococcus kukulkanii
T00226	tko	Thermococcus kodakarensis
T00789	ton	Thermococcus onnurineus
T00920	tga	Thermococcus gammatolerans
T00928	tsi	Thermococcus sibiricus
T01377	tba	Thermococcus barophilus
T01588	the	Thermococcus sp. 4557
T01638	tha	Thermococcus sp. AM4
T02169	thm	Thermococcus cleftensis
T02800	tlt	Thermococcus litoralis
T03005	ths	Thermococcus paralvinellae
T03065	tnu	Thermococcus nautili
T03421	teu	Thermococcus eurythermalis
T04184	tgy	Thermococcus guaymasensis
T04245	thv	Thermococcus sp. 2319x1
T04536	tch	Thermococcus chitonophagus
T04728	tpep	Thermococcus peptonophilus
T04941	tpie	Thermococcus piezophilus
T05047	tgg	Thermococcus gorgonarius
T05076	tce	Thermococcus celer
T05081	tbs	Thermococcus barossii
T05088	thh	Thermococcus sp. 5-4
T05103	tsl	Thermococcus siculi
T05104	ttd	Thermococcus thioreducens
T05153	tprf	Thermococcus profundus
T05177	trl	Thermococcus radiotolerans
T05192	tpaf	Thermococcus pacificus
T05739	thy	Thermococcus sp. P6
T03210	ppac	Palaeococcus pacificus
T00080	mac	Methanosarcina acetivorans
T00271	mba	Methanosarcina barkeri Fusaro
T03838	mby	Methanosarcina barkeri MS
T03839	mbw	Methanosarcina barkeri Wiesmoor
T03914	mbar	Methanosarcina barkeri 227
T04533	mbak	Methanosarcina barkeri 3
T00082	mma	Methanosarcina mazei Go1
T02477	mmaz	Methanosarcina mazei Tuc01
T04532	mmj	Methanosarcina mazei S-6
T04626	mmac	Methanosarcina mazei C16
T03815	mvc	Methanosarcina vacuolata
T03821	mek	Methanosarcina sp. Kolksee
T03822	mls	Methanosarcina lacustris
T03850	metm	Methanosarcina sp. MTP4
T03851	mef	Methanosarcina sp. WH1
T03852	meq	Methanosarcina sp. WWM596
T03863	msj	Methanosarcina siciliae C2J
T03864	msz	Methanosarcina siciliae HI350
T03865	msw	Methanosarcina siciliae T4/M
T03891	mthe	Methanosarcina thermophila CHTI-55
T03892	mthr	Methanosarcina thermophila TM-1
T03933	mhor	Methanosarcina horonobensis
T05666	mfz	Methanosarcina flavescens
T00341	mbu	Methanococcoides burtonii
T03913	mmet	Methanococcoides methylutens
T01211	mmh	Methanohalophilus mahii
T04572	mhaz	Methanohalophilus halophilus
T01261	mev	Methanohalobium evestigatum
T01541	mzh	Methanosalsum zhilinae
T02280	mpy	Methanolobus psychrophilus
T02418	mhz	Methanomethylovorans hollandica
T00417	mtp	Methanothrix thermoacetophila
T01468	mcj	Methanothrix soehngenii
T01990	mhi	Methanosaeta harundinacea
T00325	mhu	Methanospirillum hungatei
T00472	mla	Methanocorpusculum labreanum
T00477	mem	Methanoculleus marisnigri
T02189	mbg	Methanoculleus bourgensis
T04314	mema	Methanoculleus sp. MAB1
T01312	mpi	Methanolacinia petrolearia
T00578	mbn	Methanoregula boonei
T02392	mfo	Methanoregula formicica
T00823	mpl	Methanosphaerula palustris
T01142	mpd	Methanocella paludicola
T01774	mez	Methanocella conradii
T00526	rci	Methanocella arvoryzae
T00038	hal	Halobacterium salinarum NRC-1
T00662	hsl	Halobacterium salinarum
T03878	hdl	Halobacterium sp. DL1
T04202	hhb	Halobacterium hubeiense
T01271	hje	Halalkalicoccus jeotgali
T04517	halh	Halodesulfurarchaeum formicicum HTSR1
T04550	hhsr	Haloarchaeon HSR6
T03927	hsu	Halanaeroarchaeum sulfurireducens HSR2
T04261	hsf	Halanaeroarchaeum sulfurireducens M27-SA2
T00211	hma	Haloarcula marismortui
T01597	hhi	Haloarcula hispanica ATCC 33960
T02949	hhn	Haloarcula hispanica N601
T03645	hab	Haloarcula sp. CBA1115
T05292	hta	Haloarcula taiwanensis
